*******************************************************************************
 Revised: April 12, 2021             Mercury                            199 / 1

 PHYSICAL DATA (updated 2021-Apr-12):
  Vol. Mean Radius (km) =  2440+-1        Density (g cm^-3)     = 5.427
  Mass x10^23 (kg)      =     3.302       Volume (x10^10 km^3)  = 6.085  
  Sidereal rot. period  =    58.6463 d    Sid. rot. rate (rad/s)= 0.00000124001
  Mean solar day        =   175.9421 d    Core radius (km)      = ~1600 
  Geometric Albedo      =     0.106       Surface emissivity    = 0.77+-0.06
  GM (km^3/s^2)         = 22031.86855     Equatorial radius, Re = 2440 km
  GM 1-sigma (km^3/s^2) =                 Mass ratio (Sun/plnt) = 6023682
  Mom. of Inertia       =     0.33        Equ. gravity  m/s^2   = 3.701     
  Atmos. pressure (bar) = < 5x10^-15      Max. angular diam.    = 11.0"   
  Mean Temperature (K)  = 440             Visual mag. V(1,0)    = -0.42 
  Obliquity to orbit[1] =  2.11' +/- 0.1' Hill's sphere rad. Rp = 94.4 
  Sidereal orb. per.    =  0.2408467 y    Mean Orbit vel.  km/s = 47.362 
  Sidereal orb. per.    = 87.969257  d    Escape vel. km/s      =  4.435
                                 Perihelion  Aphelion    Mean
  Solar Constant (W/m^2)         14462       6278        9126
  Maximum Planetary IR (W/m^2)   12700       5500        8000
  Minimum Planetary IR (W/m^2)   6           6           6
*******************************************************************************


*******************************************************************************
Ephemeris / WWW_USER Thu Jan 13 05:07:30 2022 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: Mercury (199)                   {source: DE441}
Center body name: Sun (10)                        {source: DE441}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2018-Aug-12 08:16:23.3440 TDB
Stop  time      : A.D. 2022-Feb-12 00:00:00.0000 TDB
Step-size       : 360 minutes
*******************************************************************************
Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 696000.0 x 696000.0 x 696000.0 k{Equator, meridian, pole}    
Output units    : KM-S
Output type     : GEOMETRIC cartesian states
Output format   : 3 (position, velocity, LT, range, range-rate)
Reference frame : Ecliptic of B1950.0
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,                     LT,                     RG,                     RR,
2458344.844714629, A.D. 2018-Aug-14 08:16:23.3440,  5.220184751908074E+07, -2.402606983597402E+07, -6.724287064576221E+06,  1.088393037776116E+01,  4.657410877087061E+01,  2.864564387243085E+00,  1.929921532771721E+02,  5.785759200567617E+07, -9.853394332205589E+00,
2458345.094714629, A.D. 2018-Aug-14 14:16:23.3440,  5.242855282659530E+07, -2.301626837275141E+07, -6.661336978027751E+06,  1.010530217989601E+01,  4.692416808780686E+01,  2.964175054580014E+00,  1.922809726929845E+02,  5.764438543026070E+07, -9.887489325385237E+00,
2458345.344714629, A.D. 2018-Aug-14 20:16:23.3440,  5.263831026579972E+07, -2.199902742582666E+07, -6.596233623809051E+06,  9.314687141900004E+00,  4.726288666401968E+01,  3.063935449237643E+00,  1.915674371756050E+02,  5.743047286363520E+07, -9.918751383526457E+00,
2458345.594714629, A.D. 2018-Aug-15 02:16:23.3440,  5.283086120279048E+07, -2.097459608122627E+07, -6.528974134657199E+06,  8.512112938056125E+00,  4.758988101213379E+01,  3.163811340962209E+00,  1.908517535562808E+02,  5.721591631224765E+07, -9.947104821608079E+00,
2458345.844714629, A.D. 2018-Aug-15 08:16:23.3440,  5.300594770574345E+07, -1.994323180201762E+07, -6.459556399899966E+06,  7.697616998489452E+00,  4.790475897331889E+01,  3.263766896980069E+00,  1.901341341659334E+02,  5.700077943130694E+07, -9.972472667257428E+00,
2458346.094714629, A.D. 2018-Aug-15 14:16:23.3440,  5.316331276200521E+07, -1.890520061515567E+07, -6.387979100610072E+06,  6.871247102035356E+00,  4.820711976361162E+01,  3.363764632029287E+00,  1.894147969266206E+02,  5.678512755220243E+07, -9.994776697585271E+00,
2458346.344714629, A.D. 2018-Aug-15 20:16:23.3440,  5.330270050821721E+07, -1.786077729706057E+07, -6.314241745837138E+06,  6.033061990106479E+00,  4.849655404543758E+01,  3.463765358570061E+00,  1.886939654401288E+02,  5.656902770906325E+07, -1.001393748205392E+01,
2458346.594714629, A.D. 2018-Aug-16 02:16:23.3440,  5.342385647392458E+07, -1.681024555735942E+07, -6.238344709911444E+06,  5.183132001338309E+00,  4.877264402644299E+01,  3.563728137368368E+00,  1.879718690732475E+02,  5.635254866432304E+07, -1.002987443179181E+01,
2458346.844714629, A.D. 2018-Aug-16 08:16:23.3440,  5.352652783911451E+07, -1.575389822017850E+07, -6.160289270809145E+06,  4.321539726666412E+00,  4.903496358784486E+01,  3.663610228667064E+00,  1.872487430392453E+02,  5.613576093314573E+07, -1.004250585578214E+01,
2458347.094714629, A.D. 2018-Aug-16 14:16:23.3440,  5.361046370612084E+07, -1.469203740232367E+07, -6.080077649563742E+06,  3.448380684347683E+00,  4.928307844460192E+01,  3.763367044179162E+00,  1.865248284750371E+02,  5.591873680655977E+07, -1.005174902436484E+01,
2458347.344714629, A.D. 2018-Aug-16 20:16:23.3440,  5.367541538631879E+07, -1.362497468763601E+07, -5.997713050703337E+06,  2.563764014282380E+00,  4.951654633979933E+01,  3.862952100159479E+00,  1.858003725134988E+02,  5.570155037313743E+07, -1.005752024050228E+01,
2458347.594714629, A.D. 2018-Aug-17 02:16:23.3440,  5.372113670201834E+07, -1.255303129675698E+07, -5.913199703687416E+06,  1.667813190823301E+00,  4.973491727572608E+01,  3.962316971833605E+00,  1.850756283503535E+02,  5.548427753904696E+07, -1.005973491926827E+01,
2458347.844714629, A.D. 2018-Aug-17 08:16:23.3440,  5.374738430394515E+07, -1.147653825148303E+07, -5.826542905310564E+06,  7.606667530720510E-01,  4.993773378420247E+01,  4.061411249486454E+00,  1.843508553050212E+02,  5.526699604629465E+07, -1.005830767602742E+01,
2458348.094714629, A.D. 2018-Aug-17 14:16:23.3440,  5.375391800467416E+07, -1.039583653283375E+07, -5.737749063033910E+06, -1.575209485402428E-01,  5.012453123878649E+01,  4.160182496536965E+00,  1.836263188747873E+02,  5.504978548896426E+07, -1.005315242377634E+01,
2458348.344714629, A.D. 2018-Aug-17 20:16:23.3440,  5.374050112835243E+07, -9.311277231899757E+06, -5.646825739197469E+06, -1.086578990809747E+00,  5.029483821155021E+01,  4.258576209950515E+00,  1.829022907816131E+02,  5.483272732725053E+07, -1.004418248012110E+01,
2458348.594714629, A.D. 2018-Aug-18 02:16:23.3440,  5.370690087701520E+07, -8.223221692478351E+06, -5.553781696059031E+06, -2.026319103112803E+00,  5.044817687716694E+01,  4.356535783366446E+00,  1.821790490108784E+02,  5.461590489907371E+07, -1.003131068436375E+01,
2458348.844714629, A.D. 2018-Aug-18 08:16:23.3440,  5.365288871375977E+07, -7.132041644444887E+06, -5.458626941596533E+06, -2.976534881467329E+00,  5.058406346708736E+01,  4.454002473343692E+00,  1.814568778413084E+02,  5.439940342905159E+07, -1.001444952516698E+01,
2458349.094714629, A.D. 2018-Aug-18 14:16:23.3440,  5.357824076299831E+07, -6.038119326747802E+06, -5.361372776002016E+06, -3.937000993486633E+00,  5.070200877660317E+01,  4.550915369154556E+00,  1.807360678653085E+02,  5.418331003459566E+07, -9.993511279256968E+00,
2458349.344714629, A.D. 2018-Aug-18 20:16:23.3440,  5.348273822796004E+07, -4.941847598854693E+06, -5.262031838785623E+06, -4.907472376698332E+00,  5.080151872760018E+01,  4.647211366582415E+00,  1.800169159988939E+02,  5.396771372888791E+07, -9.968408161612025E+00,
2458349.594714629, A.D. 2018-Aug-19 02:16:23.3440,  5.336616782555651E+07, -3.843630039416366E+06, -5.160618156398026E+06, -5.887683433007029E+00,  5.088209498978402E+01,  4.742825146205995E+00,  1.792997254803711E+02,  5.375270542048569E+07, -9.939052487566441E+00,
2458349.844714629, A.D. 2018-Aug-19 08:16:23.3440,  5.322832223866080E+07, -2.743881030856207E+06, -5.057147190268890E+06, -6.877347222401659E+00,  5.094323566312032E+01,  4.837689156678142E+00,  1.785848058568997E+02,  5.353837790929278E+07, -9.905356847235904E+00,
2458350.094714629, A.D. 2018-Aug-19 14:16:23.3440,  5.306900058577986E+07, -1.643025828533565E+06, -4.951635885147813E+06, -7.876154659346425E+00,  5.098443602416289E+01,  4.931733603532578E+00,  1.778724729580299E+02,  5.332482587862632E+07, -9.867234292641269E+00,
2458350.344714629, A.D. 2018-Aug-19 20:16:23.3440,  5.288800890802224E+07, -5.415006130731821E+05, -4.844102717622319E+06, -8.883773715646479E+00,  5.100518933884626E+01,  5.024886444075353E+00,  1.771630488552907E+02,  5.311214588310167E+07, -9.824598537871768E+00,
2458350.594714629, A.D. 2018-Aug-20 02:16:23.3440,  5.268516067317684E+07,  5.602474756016787E+05, -4.734567744675322E+06, -9.899848633944531E+00,  5.100498774418885E+01,  5.117073388940970E+00,  1.764568618068778E+02,  5.290043633205020E+07, -9.777364172585687E+00,
2458350.844714629, A.D. 2018-Aug-20 08:16:23.3440,  5.246027729662490E+07,  1.661760324045819E+06, -4.623052652131587E+06, -1.092399915638049E+01,  5.098332320118833E+01,  5.208217910912769E+00,  1.757542461864704E+02,  5.268979746817908E+07, -9.725446889096030E+00,
2458351.094714629, A.D. 2018-Aug-20 14:16:23.3440,  5.221318867870519E+07,  2.762568852439021E+06, -4.509580802829670E+06, -1.195581977333028E+01,  5.093968852098702E+01,  5.298241261625741E+00,  1.750555423951912E+02,  5.248033134117757E+07, -9.668763723229686E+00,
2458351.344714629, A.D. 2018-Aug-20 20:16:23.3440,  5.194373375804238E+07,  3.862193044706194E+06, -4.394177284342291E+06, -1.299487899752991E+01,  5.087357846613953E+01,  5.387062496784690E+00,  1.743610967557125E+02,  5.227214177597086E+07, -9.607233309081442E+00,
2458351.594714629, A.D. 2018-Aug-21 02:16:23.3440,  5.165176108022907E+07,  4.960142003250154E+06, -4.276868956054194E+06, -1.404071866928249E+01,  5.078449092852502E+01,  5.474598510542560E+00,  1.736712613875056E+02,  5.206533433532078E+07, -9.540776147707362E+00,
2458351.844714629, A.D. 2018-Aug-21 08:16:23.3440,  5.133712938112520E+07,  6.055914029966273E+06, -4.157684495392673E+06, -1.509285329883634E+01,  5.067192818510821E+01,  5.560764079690774E+00,  1.729863940622288E+02,  5.186001627647217E+07, -9.469314889716346E+00,
2458352.094714629, A.D. 2018-Aug-21 14:16:23.3440,  5.099970818390297E+07,  7.148996735230015E+06, -4.036654442991716E+06, -1.615076945240586E+01,  5.053539823236363E+01,  5.645471918316272E+00,  1.723068580382592E+02,  5.165629650154678E+07, -9.392774631623171E+00,
2458352.344714629, A.D. 2018-Aug-21 20:16:23.3440,  5.063937840882074E+07,  8.238867176561364E+06, -3.913811246556629E+06, -1.721392518867985E+01,  5.037441619973315E+01,  5.728632743577172E+00,  1.716330218733816E+02,  5.145428550138884E+07, -9.311083225721610E+00,
2458352.594714629, A.D. 2018-Aug-22 02:16:23.3440,  5.025603299455879E+07,  9.324992028672989E+06, -3.789189303182026E+06, -1.828174955304000E+01,  5.018850584201949E+01,  5.810155353244213E+00,  1.709652592146760E+02,  5.125409529257487E+07, -9.224171603138773E+00,
2458352.844714629, A.D. 2018-Aug-22 08:16:23.3440,  4.984957752979008E+07,  1.040682778660050E+07, -3.662824999862328E+06, -1.935364213685508E+01,  4.997720110992093E+01,  5.889946715610371E+00,  1.703039485646702E+02,  5.105583934730805E+07, -9.131974109443378E+00,
2458353.094714629, A.D. 2018-Aug-22 14:16:23.3440,  4.941993089349388E+07,  1.148382100359179E+07, -3.534756751920627E+06, -2.042897271015698E+01,  4.974004779781929E+01,  5.967912072449753E+00,  1.696494730228687E+02,  5.085963251593050E+07, -9.034428852583838E+00,
2458353.344714629, A.D. 2018-Aug-22 20:16:23.3440,  4.896702590234356E+07,  1.255540856540114E+07, -3.405025039068433E+06, -2.150708093509616E+01,  4.947660526620953E+01,  6.043955055480343E+00,  1.690022200018059E+02,  5.066559094179814E+07, -8.931478061808416E+00,
2458353.594714629, A.D. 2018-Aug-23 02:16:23.3440,  4.849080996333310E+07,  1.362101800257470E+07, -3.273672438798402E+06, -2.258727616901802E+01,  4.918644823665549E+01,  6.117977816958067E+00,  1.683625809168596E+02,  5.047383196828925E+07, -8.823068457083345E+00,
2458353.844714629, A.D. 2018-Aug-23 08:16:23.3440,  4.799124572961292E+07,  1.468006784225931E+07, -3.140743656799333E+06, -2.366883736553706E+01,  4.886916865567927E+01,  6.189881174865370E+00,  1.677309508491041E+02,  5.028447403773010E+07, -8.709151627821585E+00,
2458354.094714629, A.D. 2018-Aug-23 14:16:23.3440,  4.746831175732844E+07,  1.573196800097688E+07, -3.006285554073752E+06, -2.475101308209634E+01,  4.852437762320504E+01,  6.259564773102166E+00,  1.671077281805790E+02,  5.009763658205164E+07, -8.589684419592365E+00,
2458354.344714629, A.D. 2018-Aug-23 20:16:23.3440,  4.692200316106720E+07,  1.677612021970517E+07, -2.870347170430051E+06, -2.583302160266789E+01,  4.815170738043674E+01,  6.326927257041156E+00,  1.664933142014518E+02,  4.991343990501954E+07, -8.464629327406964E+00,
2458354.594714629, A.D. 2018-Aug-24 02:16:23.3440,  4.635233226533479E+07,  1.781191854248470E+07, -2.732979744014092E+06, -2.691405118417728E+01,  4.775081335109392E+01,  6.391866464723858E+00,  1.658881126886535E+02,  4.973200505591242E+07, -8.333954893970160E+00,
2458354.844714629, A.D. 2018-Aug-24 08:16:23.3440,  4.575932924929575E+07,  1.883874983963009E+07, -2.594236726540349E+06, -2.799326043508593E+01,  4.732137622894977E+01,  6.454279633878876E+00,  1.652925294556958E+02,  4.955345369456045E+07, -8.197636111089871E+00,
2458355.094714629, A.D. 2018-Aug-24 14:16:23.3440,  4.514304278183569E+07,  1.985599437646071E+07, -2.454173793879804E+06, -2.906977883432356E+01,  4.686310410361465E+01,  6.514063624839778E+00,  1.647069718735124E+02,  4.937790794769715E+07, -8.055654822245327E+00,
2458355.344714629, A.D. 2018-Aug-24 20:16:23.3440,  4.450354064382782E+07,  2.086302642828045E+07, -2.312848851661271E+06, -3.014270739842036E+01,  4.637573461549130E+01,  6.571115159323957E+00,  1.641318483623185E+02,  4.920549025662272E+07, -7.908000124126363E+00,
2458355.594714629, A.D. 2018-Aug-25 02:16:23.3440,  4.384091033432168E+07,  2.185921494212969E+07, -2.170322035545236E+06, -3.121111950423221E+01,  4.585903712979848E+01,  6.625331074908079E+00,  1.635675678546473E+02,  4.903632321622649E+07, -7.754668764771823E+00,
2458355.844714629, A.D. 2018-Aug-25 08:16:23.3440,  4.315525965721878E+07,  2.284392424560284E+07, -2.026655705834039E+06, -3.227406187407491E+01,  4.531281491853349E+01,  6.676608594897999E+00,  1.630145392298994E+02,  4.887052940546896E+07, -7.595665535756944E+00,
2458356.094714629, A.D. 2018-Aug-25 14:16:23.3440,  4.244671728485960E+07,  2.381651480277358E+07, -1.881914436090547E+06, -3.333055572937845E+01,  4.473690733822978E+01,  6.724845613143016E+00,  1.624731707209305E+02,  4.870823120948140E+07, -7.431003655709067E+00,
2458356.344714629, A.D. 2018-Aug-25 20:16:23.3440,  4.171543329482330E+07,  2.477634401699696E+07, -1.736164995448727E+06, -3.437959811813310E+01,  4.413119199037962E+01,  6.769940993187234E+00,  1.619438692934056E+02,  4.854955063350078E+07, -7.260705142271979E+00,
2458356.594714629, A.D. 2018-Aug-26 02:16:23.3440,  4.096157967613807E+07,  2.572276708006365E+07, -1.589476324314566E+06, -3.542016342042558E+01,  4.349558685045153E+01,  6.811794880984008E+00,  1.614270399988587E+02,  4.839460910892215E+07, -7.084801169495327E+00,
2458356.844714629, A.D. 2018-Aug-26 08:16:23.3440,  4.018535080101875E+07,  2.665513786686791E+07, -1.441919503174210E+06, -3.645120503525202E+01,  4.283005235055340E+01,  6.850309030226262E+00,  1.609230853026235E+02,  4.824352729181717E+07, -6.903332407500704E+00,
2458357.094714629, A.D. 2018-Aug-26 14:16:23.3440,  3.938696385819284E+07,  2.757280987441947E+07, -1.293567714248691E+06, -3.747165725054857E+01,  4.213459339999604E+01,  6.885387139166518E+00,  1.604324043880260E+02,  4.809642485433631E+07, -6.716349341173339E+00,
2458357.344714629, A.D. 2018-Aug-26 20:16:23.3440,  3.856665924384863E+07,  2.847513720368146E+07, -1.144496195760874E+06, -3.848043729700293E+01,  4.140926132731551E+01,  6.916935197617793E+00,  1.599553924384706E+02,  4.795342026948369E+07, -6.523912564553182E+00,
2458357.594714629, A.D. 2018-Aug-27 02:16:23.3440,  3.772470090624338E+07,  2.936147558235512E+07, -9.947821886105128E+05, -3.947644758470800E+01,  4.065415572673857E+01,  6.944861842642846E+00,  1.594924398992922E+02,  4.781463058982608E+07, -6.326093047553306E+00,
2458357.844714629, A.D. 2018-Aug-27 08:16:23.3440,  3.686137664004645E+07,  3.023118342635931E+07, -8.445048752874546E+05, -4.045857812010074E+01,  3.986942619163966E+01,  6.969078721256171E+00,  1.590439317214906E+02,  4.768017122076984E+07, -6.122972371622120E+00,
2458358.094714629, A.D. 2018-Aug-27 14:16:23.3440,  3.597699832656633E+07,  3.108362293737295E+07, -6.937453108913451E+05, -4.142570909890687E+01,  3.905527391726284E+01,  6.989500858284295E+00,  1.586102465897035E+02,  4.755015568911334E+07, -5.914642930989982E+00,
2458358.344714629, A.D. 2018-Aug-27 20:16:23.3440,  3.507190211612252E+07,  3.191816123342366E+07, -5.425863461678661E+05, -4.237671366900076E+01,  3.821195315488254E+01,  7.006047027357315E+00,  1.581917561370205E+02,  4.742469540765397E+07, -5.701208096206156E+00,
2458358.594714629, A.D. 2018-Aug-28 02:16:23.3440,  3.414644854897439E+07,  3.273417150912224E+07, -3.911125425173622E+05, -4.331046085520628E+01,  3.733977249967283E+01,  7.018640122841406E+00,  1.577888241494676E+02,  4.730389943669866E+07, -5.482782336777547E+00,
2458358.844714629, A.D. 2018-Aug-28 08:16:23.3440,  3.320102261141301E+07,  3.353103422176179E+07, -2.394100789804701E+05, -4.422581863612957E+01,  3.643909599485843E+01,  7.027207530371774E+00,  1.574018057632215E+02,  4.718787424339473E+07, -5.259491299871934E+00,
2458359.094714629, A.D. 2018-Aug-28 14:16:23.3440,  3.223603372385629E+07,  3.430813829912974E+07, -8.756665125752985E+04, -4.512165716115307E+01,  3.551034403524667E+01,  7.031681493510973E+00,  1.570310466578215E+02,  4.707672345986098E+07, -5.031471842243802E+00,
2458359.344714629, A.D. 2018-Aug-28 20:16:23.3440,  3.125191565806626E+07,  3.506488236452326E+07,  6.432863712676615E+04, -4.599685209375883E+01,  3.455399405399835E+01,  7.031999473942221E+00,  1.566768822488457E+02,  4.697054764115804E+07, -4.798872012785812E+00,
2458359.594714629, A.D. 2018-Aug-29 02:16:23.3440,  3.024912638092618E+07,  3.580067597412070E+07,  2.161853913449794E+05, -4.685028806541762E+01,  3.357058097749469E+01,  7.028104502514806E+00,  1.563396368836929E+02,  4.686944402418977E+07, -4.561850983397786E+00,
2458359.844714629, A.D. 2018-Aug-29 08:16:23.3440,  2.922814782257671E+07,  3.651494086154714E+07,  3.679120492476355E+05, -4.768086222241596E+01,  3.256069743440165E+01,  7.019945518392333E+00,  1.560196230442675E+02,  4.677350628867438E+07, -4.320578926203694E+00,
2458360.094714629, A.D. 2018-Aug-29 14:16:23.3440,  2.818948556710982E+07,  3.720711218418804E+07,  5.194160125159882E+05, -4.848748784623051E+01,  3.152499370652408E+01,  7.007477693518066E+00,  1.557171405604925E+02,  4.668282432136153E+07, -4.075236835528162E+00,
2458360.344714629, A.D. 2018-Aug-29 20:16:23.3440,  2.713366846445597E+07,  3.787663976555473E+07,  6.706037846395355E+05, -4.926909802644278E+01,  3.046417741077677E+01,  6.990662739608295E+00,  1.554324758386760E+02,  4.659748398470230E+07, -3.826016293466580E+00,
2458360.594714629, A.D. 2018-Aug-30 02:16:23.3440,  2.606124816257016E+07,  3.852298932779677E+07,  8.213811153110154E+05, -5.002464936365062E+01,  2.937901290360031E+01,  6.969469194910729E+00,  1.551659011088240E+02,  4.651756689119928E+07, -3.573119178253120E+00,
2458360.844714629, A.D. 2018-Aug-30 08:16:23.3440,  2.497279855953030E+07,  3.914564370828297E+07,  9.716531507712584E+05, -5.075312567804539E+01,  2.827032040028507E+01,  6.943872687895379E+00,  1.549176736950243E+02,  4.644315018467326E+07, -3.316757315718780E+00,
2458361.094714629, A.D. 2018-Aug-30 14:16:23.3440,  2.386891517568052E+07,  3.974410405406120E+07,  1.121324589579826E+06, -5.145354169985559E+01,  2.713897480750703E+01,  6.913856175581417E+00,  1.546880353130191E+02,  4.637430632968080E+07, -3.057152072652177E+00,
2458361.344714629, A.D. 2018-Aug-30 20:16:23.3440,  2.275021444650090E+07,  4.031789098795520E+07,  1.270299843233403E+06, -5.212494671466767E+01,  2.598590426363589E+01,  6.879410153596815E+00,  1.544772113990899E+02,  4.631110291031878E+07, -2.794533895195173E+00,
2458361.594714629, A.D. 2018-Aug-31 02:16:23.3440,  2.161733293745447E+07,  4.086654574000309E+07,  1.418483200997695E+06, -5.276642813804477E+01,  2.481208839041132E+01,  6.840532835949435E+00,  1.542854104741827E+02,  4.625360243959417E+07, -2.529141791879731E+00,
2458361.844714629, A.D. 2018-Aug-31 08:16:23.3440,  2.047092648262706E+07,  4.138963123804096E+07,  1.565778998275466E+06, -5.337711499268239E+01,  2.361855625888941E+01,  6.797230302320799E+00,  1.541128235472142E+02,  4.620186218053963E+07, -2.261222763652226E+00,
2458362.094714629, A.D. 2018-Aug-31 14:16:23.3440,  1.931166924955200E+07,  4.188673315131514E+07,  1.712091787787993E+06, -5.395618126160198E+01,  2.240638407566509E+01,  6.749516610974330E+00,  1.539596235612674E+02,  4.615593398018706E+07, -1.991031183724561E+00,
2458362.344714629, A.D. 2018-Aug-31 20:16:23.3440,  1.814025273318006E+07,  4.235746088117781E+07,  1.857326512809217E+06, -5.450284909126796E+01,  2.117669259872356E+01,  6.697413875682077E+00,  1.538259648861896E+02,  4.611586411745246E+07, -1.718828130171681E+00,
2458362.594714629, A.D. 2018-Sep-01 02:16:23.3440,  1.695738468251236E+07,  4.280144849315083E+07,  2.001388681660973E+06, -5.501639181923704E+01,  1.993064429494556E+01,  6.640952305360363E+00,  1.537119828608764E+02,  4.608169316591600E+07, -1.444880674806764E+00,
2458362.844714629, A.D. 2018-Sep-01 08:16:23.3440,  1.576378796395123E+07,  4.321835558493116E+07,  2.144184542652272E+06, -5.549613680200186E+01,  1.866944025395291E+01,  6.580170205420518E+00,  1.536177933882447E+02,  4.605345587239803E+07, -1.169461132405907E+00,
2458363.094714629, A.D. 2018-Sep-01 14:16:23.3440,  1.456019936593566E+07,  4.360786808525723E+07,  2.285621258628156E+06, -5.594146802006743E+01,  1.739431687556687E+01,  6.515113940179798E+00,  1.535434925855937E+02,  4.603118105213989E+07, -8.928462748283550E-01,
